SND_studie	SND_dataset	SND_version	Utterance ID No	Utterance	Stance category	second stance category	third	fourth	fifth	Utterance word length			
1037	1	1.0	221	Subsequent opinion polls have shown a narrow lead for the Conservatives ahead of Labour.	contrariety	source of knowledge				14			
1037	1	1.0	222	I don't know why other people on this site are willing to tolerate such behavior, but I am not.	contrariety	volition				19			
1037	1	1.0	223	The upper money elite has strong influence in polyarchy, but we cannot say it has absolute power.	contrariety	uncertainty				17			
1037	1	1.0	224	And if other kleroterians are convinced it is hopeless, well, maybe they are right, but let's try.	contrariety	volition	necessity	hypotheticality	uncertainty	17			
1037	1	1.0	225	The risk is from some lobbies and elite elements, and they will react to the perspective of losing power to common citizens, not to the aggressiveness of some kleroterians!	contrariety	prediction				29			
1037	1	1.0	226	Regardless of geopolitical pressures or cultural issues or even institutional structure, executives have done a fine job of growing in scope at the expense of the legislature.	contrariety					27			
1037	1	1.0	227	They sold vast quantities of this money at heavy discounts in America and other countries, and then made it utterly worthless, thereby fleecing real money from the people of the world.	contrariety					31			
1037	1	1.0	228	They have had a great picnic and very rich picking, and they are now paying for their fun.	contrariety					18			
1037	1	1.0	229	After conquering Poland Hitler again proposed to the Allies and to the world to make peace on the basis of restoring to Germany only that which was taken from her by the treaty of Versailles, with the exception of Alsace.	contrariety					40			
1037	1	1.0	230	Contrary to the policy and tradition of our government the President appointed Myron C. Taylor, Chairman of the Board of the United States Steel Corporation, as our ambassador to the Vatican.	contrariety					31			
1037	1	1.0	231	All of this war hysteria in the United States has been created by the Jewish press and F. D. Roosevelt to serve their fellow tribesmen and not to serve their fellow Americans.	contrariety					32			
1037	1	1.0	232	If Mr. Roosevelt really desired such conference and truce he would have submitted his offer in the usual way through diplomatic channels, and not by proclaiming it from the housetops.	contrariety	hypotheticality				30			
1037	1	1.0	233	We do not know what this commission has done or is doing, but it is still at work and we are putting up the money, and the Jews are landing here by the ship-load.	contrariety					34			
1037	1	1.0	234	The Jews deny the authenticity of this historical memo but that is characteristic of the Jews.	contrariety					16			
1037	1	1.0	235	Germany has not searched our mails or impounded our ships as have the British.	contrariety					14			
1037	1	1.0	236	The other thing that needs to be borne in mind is that the electorate tends to behave in a much more volatile way in referendums than in regular elections.	contrariety	necessity				29			
1037	1	1.0	237	And so, despite the brinkmanship of the past weeks, even if Europe’s leaders hammer out an accord with Greece they may simply buy more time rather than remove the risk of Grexit.	contrariety	hypotheticality	uncertainty			32			
1037	1	1.0	238	The ‘Minsk-II’ ceasefire is flawed, but most European governments are unwilling to give up on it.	contrariety					16			
1037	1	1.0	239	Regardless of what happens in the Donbass, by the end of the year, investigators will have published their official findings into the shooting down of flight MH17, which killed 298 people.	contrariety	prediction				31			
1037	1	1.0	240	And a focus on Libya makes sense at first, but smugglers could soon exploit the route of least resistance by shifting their activities to other parts of the North African coast.	contrariety	prediction	uncertainty			31			
1037	1	1.0	241	The tough debate in the European Council will, however, be less about the military mission or the EU’s foreign policy response, and more about migration’s ramifications within the EU.	contrariety	prediction				29			
1037	1	1.0	242	Berlin was divided but not for long.	contrariety					7			
1037	1	1.0	243	Capitalism doesn’t appear to work without someone losing out – which means haves and have-nots, economic migrants, austerity packages while those who run our lives get increasingly large bonuses.	contrariety	source of knowledge	uncertainty			29			
1037	1	1.0	244	Independence is not a prerequisite for identity, either culturally or legally.	contrariety					11			
1037	1	1.0	245	I was born in England but have Scottish blood.	contrariety					9			
1037	1	1.0	246	To deny me that right is as bad as Cameron's views.	contrariety					11			
1037	1	1.0	247	And I know that this is not democratic, but it would be those who retire to Scotland that are predominantly NO voters.	contrariety	certainty				22			
1037	1	1.0	248	I'm Scottish, but I was a child of the Royal Navy.	contrariety					11			
1037	1	1.0	249	He is always referred to as British, yet was born in Namibia, spent all his life in Namibia, and speaks with a Namibian 'English' accent.	contrariety					25			
1037	1	1.0	250	The beast is wounded – probably mortally – but it will take an inordinately long time to die and in its prolonged death throes it will devastate whole nations’ economies, living standards and dignity.	contrariety	uncertainty	prediction			34			
1037	1	1.0	251	The Soviet Union endured for 69 years; the European Union has so far lasted for 64 years.	contrariety					17			
1037	1	1.0	252	Beyond the potential for the first eurozone exit, Greece could be at risk of becoming a failed state -- an outcome that would pose a multi-dimensional threat to the rest of Europe.	contrariety	hypotheticality	prediction	uncertainty		32			
1037	1	1.0	253	Indeed, not only are new institutional circuit breakers, such as the European Financial Stability Facility, in place; existing bodies have also been made more flexible and thus more effective.	contrariety					29			
1037	1	1.0	254	It was not just maverick Greek Finance Minister Yanis Varoufakis who protested - his analysis is supported by leading academics Paul Krugman, Joseph Stiglitz and historically by Maynard Keynes.	contrariety					29			
1037	1	1.0	255	In the past, the ruling groups of all countries, although they might recognize their common interest and therefore limit the destructiveness of war, did fight against one another, and the victor always plundered the vanquished.	contrariety	uncertainty				35			
1037	1	1.0	256	The war is waged by each ruling group against its own subjects, and the object of the war is not to make or prevent conquests of territory, but to keep the structure of society intact.	contrariety					35			
1037	1	1.0	257	He pointed out that we'd just been through a very severe recession, and were now enjoying a modest recovery.	contrariety					19			
1037	1	1.0	258	The pensions package represents just 0.4 per cent of GDP in 2015, whereas the Troika asked for 1 per cent.	contrariety					20			
1037	1	1.0	259	He’s raised expectations of reform, but he can’t deliver.	contrariety					9			
1037	1	1.0	260	Regardless of whether you increase or decrease the basic rate of income tax, the effect is regressive unless you adjust the other rates, which you can't do under the current arrangements.	contrariety	hypotheticality				31			
